id,product_name,region,sales_amount,date,quantity,category,profit,customer_name,city,sub_category,discount,user_id
13966,Printer,North,3183.60009765625,2024-08-30,3,Office Supplies,1108.28002929688,Rohit Mehta,Mumbai,Office Devices,11,67
13967,Mouse,North,5139.1201171875,2024-02-09,4,Electronics,677.75,Neha Arora,Pune,Peripherals,12,68
13969,Mobile,South,586.580017089844,2025-07-12,3,Office Supplies,140.5,Priya Singh,Hyderabad,Gadgets,14,70
13970,Mouse,West,2853.3701171875,2025-04-23,5,Electronics,838.049987792969,Amit Verma,Delhi,Peripherals,15,71
13971,Laptop,East,1258.75,2025-04-05,4,Electronics,307.730010986328,Sneha Kapoor,Mumbai,Computing,16,72
13972,Monitor,East,602.5,2024-08-18,5,Office Supplies,146.789993286133,Rohit Mehta,Pune,Computing,17,73
13973,Printer,West,5455.0400390625,2025-12-29,3,Office Supplies,1233.18994140625,Neha Arora,Bangalore,Office Devices,18,74
13974,Monitor,South,283.380004882813,2025-01-04,5,Office Supplies,72.6999969482422,Rahul Sharma,Hyderabad,Computing,19,75
13975,Mouse,West,2234.65991210938,2024-01-14,1,Electronics,641.380004882813,Priya Singh,Delhi,Peripherals,20,76
13976,Smartwatch,North,1899.43994140625,2026-01-26,1,Office Supplies,377.959991455078,Amit Verma,Mumbai,Gadgets,21,77
13977,Mouse,Central,924.580017089844,2025-04-08,3,Electronics,106.580001831055,Sneha Kapoor,Pune,Peripherals,22,78
13978,Tablet,South,1876.13000488281,2025-12-27,3,Electronics,276.200012207031,Rohit Mehta,Bangalore,Gadgets,23,79
13979,Keyboard,East,2429.6298828125,2025-06-23,1,Electronics,426.910003662109,Neha Arora,Hyderabad,Peripherals,24,80
13981,Tablet,North,3263.38989257813,2025-01-10,1,Electronics,927.140014648438,Priya Singh,Mumbai,Gadgets,6,82
13985,Printer,South,3121.81005859375,2025-10-25,3,Office Supplies,387.839996337891,Neha Arora,Delhi,Office Devices,10,86
13986,Camera,North,2121.419921875,2024-08-03,2,Office Supplies,549.030029296875,Rahul Sharma,Mumbai,Imaging,11,87
13987,Printer,West,1852.71997070313,2025-08-02,3,Office Supplies,469.850006103516,Priya Singh,Pune,Office Devices,12,88
13988,Mobile,North,439.299987792969,2025-07-11,5,Office Supplies,60.4000015258789,Amit Verma,Bangalore,Gadgets,13,89
13989,Mobile,North,1164.16003417969,2024-07-03,1,Office Supplies,117.870002746582,Sneha Kapoor,Hyderabad,Gadgets,14,90
13990,Laptop,North,2245.92993164063,2024-02-03,4,Electronics,614.950012207031,Rohit Mehta,Delhi,Computing,15,91
13991,Mouse,South,4140.580078125,2025-07-20,3,Electronics,923.510009765625,Neha Arora,Mumbai,Peripherals,16,92
13993,Headphones,West,4350.97021484375,2026-01-11,5,Electronics,1048.86999511719,Priya Singh,Bangalore,Accessories,18,94
13995,Mobile,East,4514.60986328125,2025-03-07,4,Office Supplies,1195.25,Sneha Kapoor,Delhi,Gadgets,20,96
13996,Smartwatch,East,1321.7900390625,2024-03-08,1,Office Supplies,282.309997558594,Rohit Mehta,Mumbai,Gadgets,21,97
13997,Printer,Central,693.440002441406,2024-03-31,2,Office Supplies,228.279998779297,Neha Arora,Pune,Office Devices,22,98
13998,Printer,West,606.849975585938,2025-05-16,2,Office Supplies,123.25,Rahul Sharma,Bangalore,Office Devices,23,99
13999,Mobile,North,1037.4599609375,2025-07-16,4,Office Supplies,230.889999389648,Priya Singh,Hyderabad,Gadgets,24,100
14000,Mobile,South,514.289978027344,2024-12-14,5,Office Supplies,121.720001220703,Amit Verma,Delhi,Gadgets,5,1
14001,Monitor,North,984.260009765625,2024-05-26,5,Office Supplies,123.629997253418,Sneha Kapoor,Mumbai,Computing,6,2
14003,Monitor,North,1498.18005371094,2025-08-28,2,Office Supplies,224.509994506836,Neha Arora,Bangalore,Computing,8,4
14004,Mouse,South,2885.9599609375,2026-03-20,5,Electronics,869.840026855469,Rahul Sharma,Hyderabad,Peripherals,9,5
14005,Tablet,South,1159.83996582031,2025-04-12,2,Electronics,362.130004882813,Priya Singh,Delhi,Gadgets,10,6
14006,Keyboard,West,4271.81005859375,2025-11-22,2,Electronics,723.669982910156,Amit Verma,Mumbai,Peripherals,11,7
14007,Mouse,Central,4241.0498046875,2025-09-23,5,Electronics,932.570007324219,Sneha Kapoor,Pune,Peripherals,12,8
14008,Headphones,Central,2376.38989257813,2024-12-19,3,Electronics,405.429992675781,Rohit Mehta,Bangalore,Accessories,13,9
14009,Printer,West,688.369995117188,2025-12-02,1,Office Supplies,116.230003356934,Neha Arora,Hyderabad,Office Devices,14,10
14010,Headphones,North,3647.75,2025-08-22,5,Electronics,841.780029296875,Rahul Sharma,Delhi,Accessories,15,11
14011,Smartwatch,East,3177.09008789063,2024-03-17,1,Office Supplies,900.039978027344,Priya Singh,Mumbai,Gadgets,16,12
14012,Camera,Central,1920.76000976563,2025-08-27,3,Office Supplies,500.260009765625,Amit Verma,Pune,Imaging,17,13
14014,Mouse,North,3394.47998046875,2026-03-07,5,Electronics,547.409973144531,Rohit Mehta,Hyderabad,Peripherals,19,15
14015,Headphones,East,2915.419921875,2025-04-30,1,Electronics,766.190002441406,Neha Arora,Delhi,Accessories,20,16
14016,Headphones,Central,462.429992675781,2025-08-02,4,Electronics,53.0099983215332,Rahul Sharma,Mumbai,Accessories,21,17
14017,Headphones,West,2264.669921875,2024-07-15,3,Electronics,551.890014648438,Priya Singh,Pune,Accessories,22,18
14018,Monitor,East,4420.25,2024-06-17,2,Office Supplies,1490.09997558594,Amit Verma,Bangalore,Computing,23,19
14019,Mobile,North,945.599975585938,2025-12-09,5,Office Supplies,295.570007324219,Sneha Kapoor,Hyderabad,Gadgets,24,20
14020,Tablet,East,658.010009765625,2025-11-05,3,Electronics,139.300003051758,Rohit Mehta,Delhi,Gadgets,5,21
14021,Keyboard,East,2267.97998046875,2025-12-07,5,Electronics,490.940002441406,Neha Arora,Mumbai,Peripherals,6,22
14022,Printer,West,2478.40991210938,2024-04-06,2,Office Supplies,787.369995117188,Rahul Sharma,Pune,Office Devices,7,23
14024,Printer,North,2752.96997070313,2026-03-25,3,Office Supplies,830.77001953125,Amit Verma,Hyderabad,Office Devices,9,25
14025,Smartwatch,West,4070.5,2024-02-01,4,Office Supplies,1410.13000488281,Sneha Kapoor,Delhi,Gadgets,10,26
14026,Mouse,South,4540.9501953125,2026-01-30,5,Electronics,1319.83996582031,Rohit Mehta,Mumbai,Peripherals,11,27
14028,Mouse,West,3986.22998046875,2024-04-18,1,Electronics,908.429992675781,Rahul Sharma,Bangalore,Peripherals,13,29
14029,Printer,North,3016.52001953125,2025-04-14,5,Office Supplies,522.320007324219,Priya Singh,Hyderabad,Office Devices,14,30
14030,Keyboard,West,590.489990234375,2025-11-27,5,Electronics,178.039993286133,Amit Verma,Delhi,Peripherals,15,31
14031,Mouse,North,4115.91015625,2024-11-01,3,Electronics,980.309997558594,Sneha Kapoor,Mumbai,Peripherals,16,32
14032,Printer,North,1037.86999511719,2026-01-08,4,Office Supplies,195.880004882813,Rohit Mehta,Pune,Office Devices,17,33
14033,Monitor,East,1025.47998046875,2026-02-06,1,Office Supplies,173.5,Neha Arora,Bangalore,Computing,18,34
14035,Tablet,North,1242.5,2024-08-14,4,Electronics,334.450012207031,Priya Singh,Delhi,Gadgets,20,36
14036,Camera,West,378.489990234375,2024-09-10,3,Office Supplies,130.710006713867,Amit Verma,Mumbai,Imaging,21,37
14038,Keyboard,East,3394.11010742188,2026-03-09,2,Electronics,339.640014648438,Rohit Mehta,Bangalore,Peripherals,23,39
14040,Laptop,North,1310.57995605469,2024-07-13,3,Electronics,456.209991455078,Rahul Sharma,Delhi,Computing,5,41
14041,Keyboard,South,461.160003662109,2025-04-24,3,Electronics,71.1999969482422,Priya Singh,Mumbai,Peripherals,6,42
14043,Camera,North,3429.68994140625,2025-08-13,2,Office Supplies,829.25,Sneha Kapoor,Bangalore,Imaging,8,44
14044,Laptop,North,1180.64001464844,2025-01-10,2,Electronics,351.549987792969,Rohit Mehta,Hyderabad,Computing,9,45
14045,Laptop,North,3123.81005859375,2024-06-16,5,Electronics,970.080017089844,Neha Arora,Delhi,Computing,10,46
14048,Camera,North,5203.7099609375,2024-12-11,1,Office Supplies,1043.91003417969,Amit Verma,Bangalore,Imaging,13,49
14049,Monitor,West,810.909973144531,2025-03-05,1,Office Supplies,207.580001831055,Sneha Kapoor,Hyderabad,Computing,14,50
14050,Printer,North,136.110000610352,2025-10-15,1,Office Supplies,36.1800003051758,Rohit Mehta,Delhi,Office Devices,15,51
14051,Keyboard,East,962.739990234375,2026-01-29,2,Electronics,109.720001220703,Neha Arora,Mumbai,Peripherals,16,52
14052,Mobile,North,2206.81005859375,2024-09-20,1,Office Supplies,347.899993896484,Rahul Sharma,Pune,Gadgets,17,53
14053,Mouse,West,3314.27001953125,2024-10-15,2,Electronics,1041.18005371094,Priya Singh,Bangalore,Peripherals,18,54
14054,Tablet,East,3854.09008789063,2025-10-13,4,Electronics,1038.32995605469,Amit Verma,Hyderabad,Gadgets,19,55
14056,Laptop,Central,198.320007324219,2025-11-28,3,Electronics,45.5299987792969,Rohit Mehta,Mumbai,Computing,21,57
14057,Smartwatch,Central,3587.63989257813,2025-07-07,2,Office Supplies,1062.06005859375,Neha Arora,Pune,Gadgets,22,58
14058,Headphones,West,4495.169921875,2024-04-29,5,Electronics,703.849975585938,Rahul Sharma,Bangalore,Accessories,23,59
14060,Headphones,North,6061.009765625,2024-08-14,3,Electronics,1944.92004394531,Amit Verma,Delhi,Accessories,5,61
14062,Laptop,North,1214.69995117188,2025-02-13,1,Electronics,233.380004882813,Rohit Mehta,Pune,Computing,7,63
14063,Smartwatch,East,4618.43994140625,2025-08-25,5,Office Supplies,1612.25,Neha Arora,Bangalore,Gadgets,8,64
14064,Camera,North,4972.31982421875,2025-02-28,1,Office Supplies,1218.82995605469,Rahul Sharma,Hyderabad,Imaging,9,65
14065,Smartwatch,West,1436.75,2026-02-11,1,Office Supplies,356.450012207031,Priya Singh,Delhi,Gadgets,10,66
14067,Keyboard,West,5165.9501953125,2026-05-20,4,Electronics,1123.57995605469,Sneha Kapoor,Pune,Peripherals,12,68
14068,Keyboard,Central,899.039978027344,2025-02-24,5,Electronics,197.610000610352,Rohit Mehta,Bangalore,Peripherals,13,69
14071,Camera,East,3770.7099609375,2025-07-26,4,Office Supplies,1104.5,Priya Singh,Mumbai,Imaging,16,72
14073,Tablet,North,553.0,2025-09-18,5,Electronics,94.1399993896484,Sneha Kapoor,Bangalore,Gadgets,18,74
14074,Laptop,North,3892.0,2025-11-20,3,Electronics,1289.9599609375,Rohit Mehta,Hyderabad,Computing,19,75
14075,Camera,North,679.960021972656,2025-06-12,1,Office Supplies,162.440002441406,Neha Arora,Delhi,Imaging,20,76
14077,Mouse,South,1515.31005859375,2024-11-11,5,Electronics,254.020004272461,Priya Singh,Pune,Peripherals,22,78
14078,Camera,North,4162.56005859375,2024-12-02,3,Office Supplies,805.099975585938,Amit Verma,Bangalore,Imaging,23,79
14079,Tablet,South,1854.47998046875,2025-01-07,3,Electronics,258.320007324219,Sneha Kapoor,Hyderabad,Gadgets,24,80
14080,Laptop,South,2163.17993164063,2025-02-17,1,Electronics,511.970001220703,Rohit Mehta,Delhi,Computing,5,81
14082,Monitor,East,1272.84997558594,2025-06-03,1,Office Supplies,226.110000610352,Rahul Sharma,Pune,Computing,7,83
14083,Keyboard,West,3856.40991210938,2025-04-21,1,Electronics,726.940002441406,Priya Singh,Bangalore,Peripherals,8,84
14084,Keyboard,West,3096.19995117188,2024-12-04,2,Electronics,370.290008544922,Amit Verma,Hyderabad,Peripherals,9,85
14086,Smartwatch,East,3042.69995117188,2024-02-03,1,Office Supplies,540.260009765625,Rohit Mehta,Mumbai,Gadgets,11,87
14088,Laptop,East,1001.15002441406,2025-05-17,2,Electronics,257.529998779297,Rahul Sharma,Bangalore,Computing,13,89
14089,Monitor,South,4601.169921875,2025-04-26,1,Office Supplies,1255.38000488281,Priya Singh,Hyderabad,Computing,14,90
14090,Monitor,South,218.110000610352,2025-04-03,2,Office Supplies,59.6500015258789,Amit Verma,Delhi,Computing,15,91
14091,Mouse,South,4012.88989257813,2025-08-10,4,Electronics,663.659973144531,Sneha Kapoor,Mumbai,Peripherals,16,92
14092,Monitor,East,3016.1201171875,2025-04-19,3,Office Supplies,923.460021972656,Rohit Mehta,Pune,Computing,17,93
14093,Smartwatch,Central,3686.1201171875,2024-07-16,5,Office Supplies,982.419982910156,Neha Arora,Bangalore,Gadgets,18,94
14094,Tablet,West,2965.73999023438,2025-01-22,2,Electronics,848.780029296875,Rahul Sharma,Hyderabad,Gadgets,19,95
14095,Printer,West,1982.26000976563,2024-11-11,3,Office Supplies,294.059997558594,Priya Singh,Delhi,Office Devices,20,96
14097,Mouse,Central,2299.580078125,2026-02-26,1,Electronics,442.739990234375,Sneha Kapoor,Pune,Peripherals,22,98
14098,Laptop,South,2152.4599609375,2025-10-25,3,Electronics,574.159973144531,Rohit Mehta,Bangalore,Computing,23,99
14099,Smartwatch,North,1372.38000488281,2025-02-13,2,Office Supplies,267.829986572266,Neha Arora,Hyderabad,Gadgets,24,100
14100,Laptop,West,2073.7900390625,2024-10-02,4,Electronics,506.790008544922,Rahul Sharma,Delhi,Computing,5,1
14101,Mouse,North,1233.5,2024-04-11,4,Electronics,251.029998779297,Priya Singh,Mumbai,Peripherals,6,2
14102,Tablet,South,4286.669921875,2025-05-09,5,Electronics,1495.44995117188,Amit Verma,Pune,Gadgets,7,3
14105,Camera,East,1563.58996582031,2025-03-06,5,Office Supplies,211.729995727539,Neha Arora,Delhi,Imaging,10,6
14106,Camera,Central,-2253.5,2025-07-16,3,Office Supplies,-730.570007324219,Rahul Sharma,Mumbai,Imaging,11,7
14107,Laptop,South,4930.18017578125,2025-03-28,2,Electronics,1067.7900390625,Priya Singh,Pune,Computing,12,8
14108,Headphones,East,2084.919921875,2024-10-08,3,Electronics,423.929992675781,Amit Verma,Bangalore,Accessories,13,9
14109,Keyboard,West,729.580017089844,2025-12-10,2,Electronics,185.059997558594,Sneha Kapoor,Hyderabad,Peripherals,14,10
14110,Tablet,West,3829.15991210938,2025-02-23,1,Electronics,982.200012207031,Rohit Mehta,Delhi,Gadgets,15,11
14112,Tablet,South,1728.86999511719,2025-03-18,2,Electronics,504.820007324219,Rahul Sharma,Pune,Gadgets,17,13
14114,Tablet,North,2923.77001953125,2024-10-29,4,Electronics,632.030029296875,Amit Verma,Hyderabad,Gadgets,19,15
14116,Monitor,North,3544.90991210938,2026-01-29,5,Office Supplies,609.200012207031,Rohit Mehta,Mumbai,Computing,21,17
14117,Printer,East,1756.43005371094,2024-08-22,5,Office Supplies,516.719970703125,Neha Arora,Pune,Office Devices,22,18
14119,Tablet,Central,3365.90991210938,2025-01-25,5,Electronics,1060.4599609375,Priya Singh,Hyderabad,Gadgets,24,20
14121,Mouse,East,2480.65991210938,2025-11-24,4,Electronics,405.489990234375,Sneha Kapoor,Mumbai,Peripherals,6,22
14122,Mobile,South,4786.4599609375,2025-08-03,3,Office Supplies,711.260009765625,Rohit Mehta,Pune,Gadgets,7,23
14124,Keyboard,East,1182.31994628906,2025-05-08,4,Electronics,358.339996337891,Rahul Sharma,Hyderabad,Peripherals,9,25
14125,Laptop,North,3874.22998046875,2026-02-09,3,Electronics,1083.9599609375,Priya Singh,Delhi,Computing,10,26
14126,Smartwatch,East,1332.58996582031,2024-05-05,4,Office Supplies,134.380004882813,Amit Verma,Mumbai,Gadgets,11,27
14127,Mouse,South,816.739990234375,2024-04-05,2,Electronics,189.899993896484,Sneha Kapoor,Pune,Peripherals,12,28
14128,Camera,North,4601.919921875,2024-04-18,3,Office Supplies,1210.11999511719,Rohit Mehta,Bangalore,Imaging,13,29
14129,Camera,North,5171.56982421875,2025-10-20,1,Office Supplies,625.049987792969,Neha Arora,Hyderabad,Imaging,14,30
14130,Mobile,Central,-3950.9599609375,2025-01-13,4,Office Supplies,-845.869995117188,Rahul Sharma,Delhi,Gadgets,15,31
14131,Tablet,West,3592.31005859375,2025-10-19,1,Electronics,459.239990234375,Priya Singh,Mumbai,Gadgets,16,32
14132,Keyboard,South,838.080017089844,2024-08-11,1,Electronics,242.600006103516,Amit Verma,Pune,Peripherals,17,33
14133,Headphones,North,4542.85986328125,2024-10-16,4,Electronics,596.849975585938,Sneha Kapoor,Bangalore,Accessories,18,34
14134,Printer,Central,2551.8798828125,2026-02-08,5,Office Supplies,640.039978027344,Rohit Mehta,Hyderabad,Office Devices,19,35
14136,Tablet,Central,3763.52001953125,2025-02-05,1,Electronics,553.47998046875,Rahul Sharma,Mumbai,Gadgets,21,37
14137,Monitor,North,2649.3701171875,2026-02-21,3,Office Supplies,834.919982910156,Priya Singh,Pune,Computing,22,38
14138,Smartwatch,South,715.510009765625,2025-08-14,3,Office Supplies,110.559997558594,Amit Verma,Bangalore,Gadgets,23,39
14140,Mobile,East,2580.78002929688,2024-03-31,2,Office Supplies,549.97998046875,Rohit Mehta,Delhi,Gadgets,5,41
14141,Mobile,Central,2478.32006835938,2024-07-11,4,Office Supplies,831.119995117188,Neha Arora,Mumbai,Gadgets,6,42
14142,Mouse,South,2539.46997070313,2025-11-02,1,Electronics,780.059997558594,Rahul Sharma,Pune,Peripherals,7,43
14143,Tablet,North,480.709991455078,2024-07-25,2,Electronics,55.9599990844727,Priya Singh,Bangalore,Gadgets,8,44
14145,Laptop,Central,4560.240234375,2024-01-18,2,Electronics,494.890014648438,Sneha Kapoor,Delhi,Computing,10,46
14147,Camera,South,3208.7900390625,2026-02-19,1,Office Supplies,964.27001953125,Neha Arora,Pune,Imaging,12,48
14151,Headphones,West,4495.18994140625,2025-05-30,2,Electronics,1030.96997070313,Sneha Kapoor,Mumbai,Accessories,16,52
14152,Laptop,Central,2514.830078125,2025-01-03,2,Electronics,344.640014648438,Rohit Mehta,Pune,Computing,17,53
14155,Smartwatch,North,486.170013427734,2025-07-18,4,Office Supplies,51.5800018310547,Priya Singh,Delhi,Gadgets,20,56
14156,Laptop,North,4850.77978515625,2024-05-25,3,Electronics,637.619995117188,Amit Verma,Mumbai,Computing,21,57
14157,Laptop,North,4271.8701171875,2025-09-13,5,Electronics,512.940002441406,Sneha Kapoor,Pune,Computing,22,58
14158,Printer,South,4027.419921875,2024-08-20,5,Office Supplies,983.669982910156,Rohit Mehta,Bangalore,Office Devices,23,59
14159,Mouse,West,4239.1298828125,2024-03-29,1,Electronics,1287.2900390625,Neha Arora,Hyderabad,Peripherals,24,60
14161,Keyboard,Central,1550.46997070313,2025-09-28,1,Electronics,494.440002441406,Priya Singh,Mumbai,Peripherals,6,62
14162,Monitor,West,1040.91003417969,2025-11-19,2,Office Supplies,300.320007324219,Amit Verma,Pune,Computing,7,63
14163,Camera,Central,2117.21997070313,2026-02-17,5,Office Supplies,343.470001220703,Sneha Kapoor,Bangalore,Imaging,8,64
14164,Smartwatch,West,4447.08984375,2024-12-12,5,Office Supplies,500.880004882813,Rohit Mehta,Hyderabad,Gadgets,9,65
14166,Tablet,North,4765.85986328125,2025-03-28,3,Electronics,696.659973144531,Rahul Sharma,Mumbai,Gadgets,11,67
14167,Laptop,East,5828.1201171875,2025-12-03,2,Electronics,995.309997558594,Priya Singh,Pune,Computing,12,68
14168,Smartwatch,North,1421.98999023438,2025-06-09,5,Office Supplies,280.220001220703,Amit Verma,Bangalore,Gadgets,13,69
14169,Tablet,South,146.880004882813,2026-03-08,4,Electronics,42.189998626709,Sneha Kapoor,Hyderabad,Gadgets,14,70
14171,Monitor,North,2307.7900390625,2024-11-24,4,Office Supplies,502.399993896484,Neha Arora,Mumbai,Computing,16,72
14173,Keyboard,North,3559.2099609375,2024-05-03,4,Electronics,393.170013427734,Priya Singh,Bangalore,Peripherals,18,74
14174,Printer,West,1413.31994628906,2025-02-12,2,Office Supplies,370.5,Amit Verma,Hyderabad,Office Devices,19,75
14176,Tablet,East,5433.02978515625,2025-03-29,3,Electronics,605.919982910156,Rohit Mehta,Mumbai,Gadgets,21,77
14177,Smartwatch,North,1167.25,2024-07-03,1,Office Supplies,275.309997558594,Neha Arora,Pune,Gadgets,22,78
14179,Printer,East,5125.64013671875,2025-07-26,3,Office Supplies,1250.84997558594,Priya Singh,Hyderabad,Office Devices,24,80
14180,Headphones,South,1804.18005371094,2024-12-14,1,Electronics,503.209991455078,Amit Verma,Delhi,Accessories,5,81
14181,Mouse,South,2168.27001953125,2024-12-07,5,Electronics,467.230010986328,Sneha Kapoor,Mumbai,Peripherals,6,82
14183,Monitor,East,2303.85009765625,2025-04-19,4,Office Supplies,647.380004882813,Neha Arora,Bangalore,Computing,8,84
14184,Monitor,Central,3397.53002929688,2024-11-08,3,Office Supplies,672.869995117188,Rahul Sharma,Hyderabad,Computing,9,85
14185,Tablet,West,777.340026855469,2025-01-01,4,Electronics,204.0,Priya Singh,Delhi,Gadgets,10,86
14186,Headphones,Central,2175.1298828125,2026-03-24,1,Electronics,566.210021972656,Amit Verma,Mumbai,Accessories,11,87
14187,Mouse,North,146.899993896484,2025-03-20,5,Electronics,15.2200002670288,Sneha Kapoor,Pune,Peripherals,12,88
14188,Printer,South,-644.200012207031,2025-01-09,1,Office Supplies,-163.029998779297,Rohit Mehta,Bangalore,Office Devices,13,89
14189,Smartwatch,West,747.489990234375,2024-03-29,3,Office Supplies,99.9100036621094,Neha Arora,Hyderabad,Gadgets,14,90
14190,Mouse,South,4045.53002929688,2025-10-27,2,Electronics,724.299987792969,Rahul Sharma,Delhi,Peripherals,15,91
